"","LotFrontage","YearBuilt","LotArea","MoSold","YrSold","SalePrice","TotalBsmtSF","1stFlrSF","Neighborhood","EdwardsSchool","FellowsSchool","MeekerSchool","MitchellSchool","SawyerSchool","NorthwoodSchool","MiddleSchool","HighSchool"
"145",91,1984,14145,5,2006,202500,1208,1621,"NWAmes",5.93916973083631,1.64477859347797,2.54586998060864,7.87296930299408,4.03225258428311,1.71421343973147,5.43599073911715,1.73543231183416
"146",NA,1981,12546,4,2007,182900,1440,1440,"NWAmes",5.84498300549929,1.52062289465405,2.45107519340393,7.74144448596775,3.96177080307519,1.65950028295664,5.32436187007864,1.59730052850042
"147",46,1986,20544,11,2008,215000,791,1236,"NWAmes",5.91258993049349,1.73164047113584,2.64665696081929,7.95119461296711,3.98584445911804,1.81717742380156,5.42882649372501,1.79351012044332
"148",63,1988,12680,6,2008,226500,1675,1688,"NWAmes",5.75571527907454,1.62028644732971,2.58373256708457,7.81752429533542,3.84762179044451,1.81059414710662,5.26075622108824,1.63853111995414
"149",NA,1984,10960,4,2007,174000,1284,1284,"NWAmes",5.75340493290696,1.52451790637418,2.48716690247427,7.7277858379792,3.8666596978664,1.72497561960464,5.23953104754343,1.55959101626673
"150",94,1980,13005,8,2009,260000,845,1153,"NWAmes",5.80678057687648,1.41866731036769,2.36053643504369,7.63874580736015,3.94588478110557,1.59349345525406,5.26869533757793,1.5001726078145
"151",78,1984,12090,1,2007,178000,585,1140,"NWAmes",5.94222020709386,1.63260241286631,2.53189923783722,7.86179848511599,4.03811213600159,1.70018104839477,5.43637681908997,1.72716824345984
"152",78,1981,12090,6,2008,175500,1422,1422,"NWAmes",5.86371045551798,1.53668441623482,2.46080273165486,7.75962723273697,3.97755047487578,1.66159011405173,5.34492138897976,1.61820888767912
"153",78,1981,12090,3,2007,176000,725,725,"NWAmes",5.85911376217965,1.53044156272979,2.45603164223845,7.75300143442143,3.97419202134351,1.65890819429154,5.33942444348178,1.61128229080315
"154",NA,1983,10825,7,2008,181900,1260,1260,"NWAmes",5.85454803855978,1.52434268653228,2.45140392135566,7.74651083849778,3.97083882560644,1.65636149118704,5.33398257073238,1.60447564113136
"155",NA,1988,13837,2,2006,229000,1204,1377,"NWAmes",5.84495665151317,1.52048476313569,2.45094226379451,7.74130977551421,3.961774903827,1.6593901523798,5.32431011354505,1.59718030562687
"156",93,1978,12299,9,2007,213000,1529,1664,"NWAmes",5.88732243772702,1.49228990755794,2.4057527752238,7.72100899539202,4.01223457296588,1.60337488806004,5.35804052391711,1.59424286832745
"157",85,1978,13175,2,2010,210000,1542,2073,"NWAmes",5.9203728930367,1.47731801209724,2.37703381278418,7.71092246083149,4.05022462872543,1.56543222902546,5.38560279379492,1.59774941652983
"158",48,1979,17043,1,2009,181000,1362,1586,"NWAmes",6.00636496129849,1.56573034621371,2.43564435658556,7.80457044926351,4.12056135588248,1.58915352908075,5.48184489419478,1.70307289872754
"159",56,1978,18559,8,2008,235000,2048,2064,"NWAmes",6.00232018661271,1.56072899572101,2.43196138159457,7.7993943857273,4.11741295246754,1.58708606282864,5.47716631481772,1.69752129931362
"160",85,1979,14450,3,2008,220000,1782,1782,"NWAmes",5.93290524122742,1.47625387573577,2.37082655836531,7.7113151669892,4.06361311997777,1.55525622959276,5.39692839736841,1.60263678190505
"161",NA,1977,12227,7,2008,272000,1330,1542,"NWAmes",6.00842624752178,1.42027422521447,2.27869510161099,7.66314116305708,4.15656958840558,1.44398215093731,5.45502708583744,1.5957975512654
"162",61,1979,11339,3,2007,192000,780,1085,"NWAmes",6.0729352039425,1.45533364764236,2.28673684252662,7.69992413232449,4.21713746456014,1.4278522827384,5.52041736187776,1.65100176831854
"163",92,1977,11952,11,2007,190000,808,1161,"NWAmes",6.13473898632223,1.46359061565761,2.26577032871659,7.70805504718859,4.28181566006863,1.38654995565017,5.57761880642528,1.68511102342996
"164",NA,1977,16659,3,2006,235000,795,1468,"NWAmes",6.14138858576705,1.33704532201389,2.11998753732087,7.57865833595113,4.32040926967744,1.24921681447657,5.55832023408127,1.6003267195321
"165",90,1976,13068,11,2008,161000,1211,1211,"NWAmes",6.27251966597741,1.28080092847262,1.97318490596912,7.49991911009525,4.48114008878668,1.06321077098044,5.66216161456654,1.62752022210747
"166",85,1977,11900,4,2009,82500,1386,1411,"NWAmes",6.06186004065241,1.4821239388359,2.32117424242623,7.7261682910476,4.19891696525988,1.46366204961248,5.51571072703711,1.66541980720749
"167",NA,1977,15611,3,2008,175000,1126,1126,"NWAmes",6.19827411121241,1.46545797758938,2.23509599938694,7.70713370168276,4.35058174849083,1.33575620912951,5.63461593842182,1.715316123828
"168",NA,1977,16635,6,2009,215000,1602,1602,"NWAmes",6.252892953803,1.4637538630673,2.20322823788014,7.70052674176906,4.4111189676803,1.28697099433938,5.68252652320605,1.73896024862873
"169",NA,1976,12046,6,2007,195000,848,1118,"NWAmes",6.21556454406947,1.32292746284992,2.0603772300816,7.55601707589699,4.40587781384508,1.16595075947683,5.62109821473409,1.62679255445725
"170",NA,1976,18800,7,2006,190000,796,790,"NWAmes",6.25737812576798,1.38010923690519,2.10225924665913,7.6110657662245,4.43746720954815,1.18953820354514,5.66941888637039,1.68456042562812
"171",NA,1980,10464,6,2006,169000,988,1102,"NWAmes",6.27411290859671,1.55023079157069,2.2923190253481,7.78902980204057,4.4132580139126,1.36591570860252,5.71877504645558,1.80846948954043
"172",NA,1978,10395,7,2007,148000,1032,1032,"NWAmes",6.28986280633524,1.53865548652214,2.27026420547522,7.77532205761737,4.43347241516011,1.33961929185517,5.73026419822237,1.80728497722557
"173",79,1984,11850,8,2007,151500,1153,1177,"NWAmes",6.33960201336167,1.52129355324203,2.22147530202547,7.75030109701052,4.49309623012731,1.27670972271282,5.77018631510903,1.81728074129668
"174",NA,1978,13250,5,2009,154000,832,1154,"NWAmes",5.64642665247553,1.28693856250926,2.28611367409033,7.48078948311409,3.81479258216158,1.59684099029416,5.09125666704854,1.31778051058993
"175",80,1978,10928,8,2009,200000,1427,1671,"NWAmes",5.71826488274205,1.32963993524334,2.30318594507644,7.53775960480866,3.87665959965522,1.58018347316052,5.16800251287011,1.38789501775324
"176",NA,1980,12388,8,2009,249000,1043,1539,"NWAmes",5.63328115339951,1.3404570314955,2.34310588336379,7.52738099168521,3.78852263567927,1.64891872969121,5.08920105341264,1.35416134857857
"177",80,1979,11584,11,2007,197000,539,1040,"NWAmes",5.64273831853055,1.37187132275869,2.37097672409913,7.5591934902224,3.79036283244289,1.66801998662619,5.10445510241056,1.38434141029562
"178",80,1988,10400,6,2006,241500,1845,1872,"NWAmes",5.89244908211824,1.31570572590644,2.21982538044404,7.55259613791477,4.05942636730597,1.43719880524113,5.32822763018515,1.46376094036715
"179",80,1979,10400,8,2007,192350,1259,1353,"NWAmes",5.89688605973785,1.31290879131166,2.21497172751483,7.55035572814602,4.06475244760283,1.43118729530191,5.33178202933508,1.46390941332532
"180",NA,1980,14115,6,2009,187500,1372,1472,"NWAmes",5.92401677930842,1.213966014954,2.09896008048069,7.45646000573668,4.1178698068282,1.32085152011129,5.33756598260372,1.40694751925429
"181",80,1980,10400,3,2008,185000,738,1277,"NWAmes",5.85482853120013,1.23161584397038,2.14937055773239,7.46751890545865,4.04094347526437,1.39348685810767,5.27706535454939,1.38350943342532
"182",80,1978,11088,5,2009,184000,1140,1707,"NWAmes",5.77147489460871,1.34448501585413,2.29845528619743,7.56239807585343,3.92728411598817,1.55414729321052,5.2210920103184,1.4257624555205
"183",81,1978,10530,7,2006,188900,945,945,"NWAmes",5.83363089340714,1.22485014180472,2.15174683688695,7.45845205737216,4.02062769184152,1.40482183093366,5.25603765171074,1.3675678680643
"184",80,1981,9600,7,2009,278000,2524,2524,"NWAmes",5.96387467402922,1.21990540256929,2.08554108037397,7.46411641007419,4.15859137522126,1.29197537562597,5.37522190850301,1.43174339290949
"185",79,1980,10240,5,2006,207500,1686,1686,"NWAmes",5.87192047742681,1.35226394856804,2.26652596030164,7.58535562535799,4.02913879455144,1.48595734422195,5.31634992098963,1.48074247908011
"186",80,1978,16692,7,2006,250000,1392,1392,"NWAmes",5.56485528720364,1.15397093947267,2.18464683537574,7.33327074114032,3.76791373282867,1.55538176661215,4.98650403205959,1.16752006291383
"187",82,1978,11880,4,2009,157000,1271,1601,"NWAmes",5.55755561191627,1.13462058501923,2.16857555492483,7.31282321670364,3.765855047753,1.5470410960041,4.97560558606791,1.14786708351155
"188",80,1969,10793,4,2007,152000,780,780,"NWAmes",5.55389178552201,1.12491909584545,2.1605415038933,7.30254881647579,3.76484016353912,1.54295547410937,4.97013326410204,1.13799600713811
"189",85,1975,11475,2,2006,179900,713,811,"NWAmes",5.55032172163811,1.11530944597337,2.15257853022752,7.29237569673864,3.76390638846982,1.53892693755694,4.96476748288857,1.12824243408805
"190",128,1971,13001,9,2007,170000,1625,1220,"NWAmes",5.67386081274856,0.956201415269944,1.95449405091365,7.17537864770427,3.92767470336901,1.33468288527325,5.05375059738199,1.0841109832851
"191",75,1969,9743,6,2008,146900,720,720,"NWAmes",5.56702031939734,1.12283150484897,2.15416632122793,7.30465612806263,3.77816637865008,1.53179724948905,4.98251838392058,1.14396438957908
"192",NA,1978,12511,12,2008,292500,1420,1420,"NWAmes",5.6513899954758,1.22494818036614,2.22362110293987,7.4239362214058,3.83521423468895,1.54470813400364,5.08388598168905,1.27137390906019
"193",70,1971,12243,2,2007,175000,1484,1484,"NWAmes",5.70017794449257,0.972193025620806,1.95854265472278,7.19599675609062,3.94970520648629,1.32298699268028,5.08195373757637,1.11179228166718
"194",NA,1976,9927,7,2006,172000,1047,1083,"NWAmes",5.6293896482506,0.98305625595844,1.99833255614385,7.19034144631023,3.87639758522393,1.38895734792259,5.01603955838244,1.07520979033426
"195",104,1976,11361,5,2008,180000,1193,1523,"NWAmes",5.78675437125886,1.00030630553147,1.94643267261987,7.23669407431982,4.03019474879076,1.26772453007836,5.16919932149221,1.18386137911566
"196",105,1977,11751,1,2010,190000,1844,1844,"NWAmes",5.75833024169396,0.970497793706299,1.93045603558187,7.20422095442873,4.00903368304367,1.27162142140484,5.13680432804574,1.14657594238807
"197",85,1974,10625,1,2010,170000,1053,1173,"NWAmes",5.60649295358241,1.07844787814064,2.09796195261089,7.2743551788045,3.82846905143109,1.47109816502612,5.01221604207427,1.13254541758089
"198",90,1968,11700,6,2007,175000,702,1041,"NWAmes",5.60682949733844,1.09377563153799,2.11251482285452,7.28889242171359,3.82476733095673,1.48149867292291,5.01550743592258,1.14451367210579
"199",80,1976,10400,4,2008,159900,1444,1444,"NWAmes",5.61449434301841,0.947268951158872,1.9703039821175,7.1525476723251,3.87146034849366,1.37833868971774,4.9947863528235,1.03970976283797
"200",80,1976,10400,6,2009,152000,1090,1370,"NWAmes",5.66180085402308,0.939147300021787,1.94330829560868,7.15651098955096,3.92028926360602,1.33387879194125,5.03893807824674,1.0644796789039
"201",80,1976,10480,9,2008,205000,803,1098,"NWAmes",5.70892087529924,0.933846411856897,1.91759450482875,7.16108418445154,3.96881483948158,1.29013698194349,5.08303609957655,1.09096539035378
"202",NA,1976,12384,11,2007,197900,793,1142,"NWAmes",5.73321989856915,0.930587088164866,1.90322455499161,7.16212855121354,3.99423579083424,1.26673368672069,5.10551609080159,1.10420118044877
"203",64,1976,8991,2,2007,174000,1228,1324,"NWAmes",5.82284687234123,1.0297754093257,1.95844446822573,7.26918330965602,4.05964871440445,1.25760157220791,5.20856437104347,1.22501854243841
"204",NA,1976,10304,10,2009,197500,780,1088,"NWAmes",5.56740708394956,0.980215407113123,2.01904418296892,7.17018917163516,3.81669629488938,1.43681416647483,4.95522357868876,1.0336611345718
"205",70,2003,7000,6,2009,240900,926,1016,"Somerst",5.3295152435469,1.17979294821608,2.27537255657605,7.26651129528239,3.53802292403545,1.73611274475346,4.75830883987208,1.05357033169828
"206",75,2005,9512,6,2006,294323,960,960,"Somerst",5.48521559325657,1.3214992447166,2.36951095828909,7.46387608323487,3.64755167746871,1.73375232498715,4.942082429742,1.26346174896058
"207",75,2009,8004,12,2009,263435,832,832,"Somerst",5.52906689028057,1.36376238310908,2.39789377024019,7.51818277505121,3.67973294398905,1.73753160807122,4.99333340008603,1.32159074663764
"208",NA,2000,7500,3,2009,220000,1058,1058,"Somerst",5.44598036804166,1.25109296068661,2.3130048122131,7.38350620257482,3.62788778804359,1.70781442624081,4.88929195974042,1.18225919154016
"209",NA,2002,8470,10,2009,235000,972,972,"Somerst",5.36175234730926,1.19006075528261,2.27724097232825,7.29105652972429,3.56491111494508,1.72157190898235,4.79293843926823,1.08159909350524
"210",NA,2000,7500,1,2010,216000,814,814,"Somerst",5.35324745035129,1.182638238494,2.27236336713451,7.28015924311921,3.55908101150391,1.72228133606261,4.78285103483039,1.07002440047785
"211",NA,1975,9373,6,2009,213000,1621,1621,"NWAmes",6.0356667177588,1.21961246096497,2.04752036438711,7.46398804838625,4.2356000085964,1.22811890396725,5.44032222456471,1.46855350005175
"212",81,1975,10530,6,2006,184500,675,1109,"NWAmes",6.00703572411607,1.12046460522642,1.95526063419978,7.36447690470767,4.23070152943064,1.16340296005334,5.39505781682793,1.38818319752629
"213",78,1974,10140,4,2009,167900,1116,1116,"NWAmes",6.01807806684248,1.11477441265999,1.94263480992092,7.35819231190492,4.24416571098999,1.14775991110574,5.4039091933989,1.39051278708427
"214",85,1975,11050,8,2009,158000,1176,1193,"NWAmes",6.14267307392931,1.08679031652996,1.83065012222156,7.31361098252712,4.38924126747928,0.994718579104992,5.50914600791767,1.44093286689309
"215",78,1975,10140,7,2006,153500,1056,1074,"NWAmes",6.14233103649303,1.09623365747372,1.84201294256558,7.32397099941465,4.38616488246475,1.00437198188237,5.51076470871266,1.44640028433391
"216",78,1974,10140,8,2009,165000,1064,1350,"NWAmes",6.08715608185812,1.13126103372637,1.91903884554859,7.36964929585422,4.31513957426818,1.09538589469229,5.46903274344838,1.43819895085173
"217",78,1976,10140,3,2006,162900,832,832,"NWAmes",6.00765598875606,1.11977906150386,1.95415679491794,7.36375674745408,4.23155410942604,1.16220069970154,5.39548419670189,1.38807679722034
"218",78,1974,10140,1,2006,181000,1040,1309,"NWAmes",5.94561938940805,0.795829823511414,1.64248080709248,7.03461581668668,4.25511418841394,0.969034613449683,5.27648108525901,1.16003250689136
"219",80,1974,8000,11,2007,178900,1084,1084,"NWAmes",5.7532218791535,0.745864354915392,1.71434285732526,6.98652505831026,4.06573203061223,1.13714200077868,5.08988920727551,1.00280786117086
"220",80,1974,10000,6,2006,155000,1103,1103,"NWAmes",5.87869150162792,0.798677538873651,1.69143209561121,7.04300095064796,4.18189787055321,1.04229428922492,5.21633777277878,1.11781627209652
"221",80,1973,10000,11,2008,157000,1176,1178,"NWAmes",5.88085116389216,0.797904499091243,1.68922925651814,7.04213753946036,4.18442752378408,1.03956121784368,5.21816632458605,1.11881316154557
"222",NA,1972,10448,8,2009,158000,689,1378,"NWAmes",5.78894920525946,0.745836573636337,1.69387360069754,6.98935938953809,4.10253373185399,1.10208738797078,5.1234209327095,1.02784147028431
"223",NA,1996,14311,6,2008,306000,1236,1236,"NWAmes",6.04307704385672,0.936343409681331,1.72770606316659,7.16915089922013,4.32139244505952,0.966963231114372,5.39109146705735,1.2970225842368
"224",60,1974,9000,6,2008,133000,896,896,"NAmes",6.65846451871058,1.50499553149691,1.97343740335599,7.62865588254079,4.86705141932172,0.939964065491437,6.03584577751138,1.94936539520803
"225",60,1974,9000,9,2009,136000,896,896,"NAmes",6.70719538813042,1.5209136126601,1.95348474674394,7.62292406057141,4.92126869160577,0.908692264089726,6.07903353629534,1.98120230061782
"226",65,1969,9750,7,2008,151000,1054,1054,"NAmes",6.50849511326058,1.39817657381605,1.94886427067322,7.56258405713799,4.72045493442298,0.956143619337772,5.88791981991278,1.8142878629515
"227",70,1971,10500,12,2007,139000,372,576,"NAmes",6.51707460661062,1.39856254255737,1.94239336051081,7.55942298214327,4.73049943676713,0.947064070552561,5.89513680628071,1.8185602097124
"228",68,1969,10295,9,2008,111900,936,936,"NAmes",6.58518398322711,1.3943552058488,1.87757199537927,7.5210061473663,4.81350286118036,0.861862187258826,5.95015046206488,1.84813874935211
"229",NA,1971,10530,3,2007,143250,981,981,"NAmes",6.59324949356211,1.39137228120715,1.86578962244207,7.51257359280235,4.82428158450201,0.847676946561764,5.95599277171396,1.85017830169529
"230",NA,1970,11241,3,2010,149000,1004,1004,"NAmes",6.59069863193938,1.37932222246956,1.85038136228617,7.49778638767893,4.82512668531533,0.832915817663447,5.95105515801426,1.84180357039032
"231",NA,1969,15870,3,2006,138800,1096,1096,"NAmes",6.58772526638337,1.37729580561111,1.85017522464957,7.49674787371404,4.82216374565161,0.833582542954352,5.9481648339418,1.83918435315119
"232",NA,1970,8750,8,2009,148500,1002,1002,"NAmes",6.53217231099094,1.31903928308728,1.81674182597191,7.44975882161261,4.77366135781235,0.817763558516849,5.88924390468225,1.77805507576534
"233",NA,1972,7472,6,2007,184000,725,725,"NAmes",6.52979221047231,1.31641066949792,1.81514208129524,7.44756746203517,4.77163264323951,0.816985097350416,5.88668608057154,1.77535393845719
"234",NA,1971,12537,4,2010,149900,1078,1078,"NAmes",6.53070929490555,1.31541227757971,1.81282760329809,7.4457382098227,4.77307604601872,0.814393213972746,5.88719772327391,1.77521841586667
"235",71,1970,9353,7,2006,116050,864,864,"NAmes",6.52083629670002,1.20412713567071,1.65459938241317,7.29795042272549,4.79954511121061,0.663781513050165,5.85225025196369,1.70735145506226
"236",65,1968,8450,7,2010,142000,1056,1056,"NAmes",6.43986125855494,1.38143315711682,1.98018258004721,7.56833979764087,4.64486186807767,1.00904045626201,5.82669111558248,1.77154389607776
"237",61,1969,7930,7,2009,156000,1026,1026,"NAmes",6.44590519267832,1.38119513080611,1.97528346167029,7.5659595594519,4.65197101919674,1.0022509145444,5.83173745339841,1.77425120065114
"238",NA,1971,8125,6,2006,88000,858,858,"NAmes",6.43207995793795,1.29481594496278,1.87101703055922,7.46652492902407,4.66145004305132,0.905908237491182,5.80108036020116,1.71469344460916
"239",63,1970,9457,9,2007,155000,925,1422,"NAmes",6.28378307306864,1.18118115303539,1.84134728096073,7.38409018357141,4.52246223198221,0.938189798781272,5.65095832586478,1.5720506849467
