,Id,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice,Month,DJREI,Fannie,LaborForce,UnemplRate,Corn,EdwardsSchool,FellowsSchool,MeekerSchool,MitchellSchool,SawyerSchool,NorthwoodSchool,MiddleSchool,HighSchool,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Fence_No,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,PavedDrive_P,PavedDrive_Y,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_No,BsmtFinType2_Rec,BsmtFinType2_Unf,Alley_None,Alley_Pave,GarageCond_Fa,GarageCond_Gd,GarageCond_No,GarageCond_Po,GarageCond_TA,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,GarageQual_Fa,GarageQual_Gd,GarageQual_No,GarageQual_Po,GarageQual_TA,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_No,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSSubClass_120,MSSubClass_150,MSSubClass_160,MSSubClass_180,MSSubClass_190,CentralAir_Y,Street_Pave,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_No,BsmtFinType1_Rec,BsmtFinType1_Unf,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,GarageFinish_No,GarageFinish_RFn,GarageFinish_Unf,LandSlope_Mod,LandSlope_Sev,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Utilities_NoSeWa,MiscFeature_No,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,PoolQC_Fa,PoolQC_Gd,PoolQC_No,LandContour_HLS,LandContour_Low,LandContour_Lvl,FireplaceQu_Fa,FireplaceQu_Gd,FireplaceQu_No,FireplaceQu_Po,FireplaceQu_TA,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LotShape_IR2,LotShape_IR3,LotShape_Reg,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_No,BsmtQual_TA,HeatingQC_Fa,HeatingQC_Gd,HeatingQC_Po,HeatingQC_TA,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,BsmtCond_Gd,BsmtCond_No,BsmtCond_Po,BsmtCond_TA,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,ExterCond_Fa,ExterCond_Gd,ExterCond_Po,ExterCond_TA
1672,214,43.0,9.515543058145953,5,5,1995,1995,0.0,6.57507584059962,0.0,5.616771097666572,990.0,6.898714534329988,0.0,0.0,6.898714534329988,0.0,0.6931471805599453,1,0.0,3.0,0.6931471805599453,5.0,0.0,1996.0,2.0,576.0,5.41610040220442,0.0,0.0,0.0,0.0,0.0,0.0,7,2006,156000,200607,290.01,6.747999999999999,10.764476968625194,2.7,2.225586000000001,0.6767854611764119,5.917376898385309,6.89144799616591,8.183171132396069,2.0624153320543,6.99733450756931,1.82242135690954,1.828833093002408,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1673,215,70.0,9.296609807128359,6,7,1977,1977,5.0369526024136295,5.937536205082426,0.0,5.7430031878094825,689.0,6.536691597591305,6.556778356158042,0.0,7.239214973779806,0.0,0.0,1,1.0,3.0,0.6931471805599453,6.0,0.0,1977.0,1.0,299.0,0.0,3.6109179126442243,0.0,0.0,0.0,0.0,6.111467339502679,3,2010,161750,201003,193.37,4.762,10.890050337395614,4.6,3.734616000000009,0.7581098910099399,5.459491922739941,6.450746334752768,8.00491702304774,1.5893523143534,6.53132747076469,1.66653795756426,1.75246038640214,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1674,216,72.0,9.211539652551664,5,6,1957,1996,4.174387269895637,5.8888779583328805,0.0,6.566672429803241,1070.0,7.1204443723924875,0.0,0.0,7.1204443723924875,0.0,0.6931471805599453,1,0.0,2.0,0.6931471805599453,6.0,1.0,1957.0,1.0,447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2006,134450,200605,270.3,6.446000000000001,10.771490993778757,2.5,2.205308000000002,6.76586920988588,1.29032822602956,0.247935295755382,5.918128787063121,5.4419144045923,0.9620068902433409,5.8722895228743806,1.0775209982818563,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1675,217,65.0,9.042040056544483,7,5,2004,2004,5.58724865840025,6.853299093186078,0.0,6.19644412779452,1436.0,7.270312886079025,0.0,0.0,7.270312886079025,1.0,0.0,2,0.0,3.0,0.6931471805599453,8.0,0.0,2004.0,2.0,484.0,4.941642422609304,4.59511985013459,0.0,0.0,0.0,0.0,0.0,4,2008,210000,200804,268.49,5.662999999999999,10.809869352700158,2.8,4.246434000000006,0.21679745209641105,5.68432340493585,6.56728032484017,7.37944343448303,2.3322244413171203,6.80267618786368,1.08701618523888,1.7922483489072865,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1676,218,57.0,9.20099685697303,4,4,1925,1950,0.0,0.0,0.0,6.532334292222349,686.0,6.698268054115413,6.251903883165888,0.0,7.192182058713246,0.0,0.0,1,0.0,3.0,0.6931471805599453,8.0,0.0,1940.0,1.0,210.0,0.0,5.153291594497779,4.110873864173311,0.0,0.0,0.0,0.0,9,2006,107000,200609,302.73,6.315,10.796980375734279,2.5,2.271878000000003,5.8099208972919705,1.2500274011993302,0.95251032669872,5.036247482351019,4.7627786294072,1.86312501970472,4.8329933790415005,0.9218649720462276,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1677,219,70.0,9.658928824466434,7,9,1939,2006,5.746203190540153,5.834810737062605,0.0,6.126869184114185,798.0,7.037027614686276,6.706862336602747,0.0,7.578145472419466,0.0,0.6931471805599453,1,1.0,3.0,0.6931471805599453,8.0,2.0,1939.0,2.0,431.0,0.0,4.787491742782046,5.017279836814924,0.0,0.0,0.0,0.0,5,2008,311500,200805,269.75,5.775,10.796448243097899,3.0,4.438654000000007,3.48077911398355,3.270635382357589,3.7161612532372006,4.49771240129305,3.4477394174765497,4.35564941121464,2.32865613302128,1.332177166047502,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1678,220,43.0,8.010027528481734,7,5,2005,2006,2.833213344056216,2.833213344056216,0.0,7.117205503164344,1248.0,7.130098510125578,0.0,0.0,7.130098510125578,0.0,0.0,2,0.0,2.0,0.6931471805599453,5.0,0.0,2005.0,2.0,438.0,4.6913478822291435,0.0,0.0,0.0,0.0,0.0,0.0,3,2006,167240,200603,289.17,6.131,10.76882177540943,2.7,2.150374000000003,6.40283486191062,2.562934860722,3.38683407639445,8.79663805182342,4.35491859847593,2.43604009828437,6.03947350766112,1.291171200405427,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1679,221,73.0,9.103979355984773,7,5,2006,2006,0.0,0.0,0.0,7.312553498102598,1498.0,7.312553498102598,0.0,0.0,7.312553498102598,0.0,0.0,2,0.0,2.0,0.6931471805599453,5.0,0.0,2006.0,2.0,675.0,5.863631175598097,3.5263605246161616,0.0,0.0,0.0,0.0,0.0,4,2006,204900,200604,280.07,6.397,10.782242550881179,2.4,2.1726980000000022,1.1224996976493602,5.40635316625796,6.43269829423084,8.247723111630549,1.3766177663349302,6.4530157314790415,1.95883630860641,1.7436520109904312,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1680,222,64.0,8.995784837848506,6,5,2002,2002,0.0,0.0,0.0,6.918695219020472,1010.0,6.918695219020472,7.1372784372603855,0.0,7.7266536648476425,0.0,0.0,2,1.0,4.0,0.6931471805599453,8.0,1.0,2002.0,2.0,390.0,4.795790545596741,3.8501476017100584,0.0,0.0,0.0,0.0,0.0,12,2009,200000,200912,178.63,4.401,10.812028330950222,4.7,3.748330000000008,5.99505244379802,2.2329991594602405,3.1500222908362203,8.432412215733759,3.97686025480291,2.28253088544974,5.6058581333457,1.174422499830898,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1681,223,85.0,9.348013177101256,6,6,1975,1975,0.0,6.311734809152915,0.0,5.099866427824199,713.0,6.699500340161678,6.60934924316738,0.0,7.347943823148687,1.0,0.0,2,1.0,3.0,0.6931471805599453,6.0,1.0,1975.0,2.0,434.0,5.3471075307174685,5.342334251964811,0.0,0.0,0.0,0.0,0.0,2,2006,179900,200602,275.15,6.122999999999999,10.77812260914145,2.9,2.1395540000000026,5.55032172163811,1.11530944597337,2.15257853022752,7.29237569673864,3.76390638846982,1.53892693755694,4.96476748288857,0.7552964907836042,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1682,224,70.0,9.259225769705994,4,6,1971,1971,0.0,6.263398262591624,5.198497031265826,5.081404364984463,864.0,6.762729506931879,0.0,0.0,6.762729506931879,0.0,0.0,1,0.0,2.0,0.6931471805599453,4.0,0.0,1989.0,2.0,576.0,5.37989735354046,0.0,0.0,0.0,0.0,0.0,0.0,3,2009,97000,200903,99.77,4.918,10.810798082829503,4.8,4.950426000000006,6.85520268778347,1.56101919846069,1.86943427367183,7.577373419230749,5.092773928358099,0.7975637662327271,6.205596015184599,1.1224207639250707,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1683,225,103.0,9.508442961755847,10,5,2003,2003,6.827629234502852,4.04305126783455,0.0,7.756623334538858,2392.0,7.780303087908373,0.0,0.0,7.780303087908373,0.0,0.0,2,0.0,3.0,0.6931471805599453,8.0,1.0,2003.0,3.0,968.0,5.517452896464707,4.663439094112067,0.0,0.0,0.0,0.0,0.0,6,2009,386250,200906,126.77,4.912,10.776745514592863,5.7,4.370744000000007,5.43678280102335,2.95031931796552,4.00590018700125,8.90862320852581,3.30925375357226,3.2557668875104504,5.243294954457442,1.3138037414448023,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1684,226,21.0,7.427144133408616,5,5,1971,1971,4.962844630259907,0.0,0.0,6.447305862541213,630.0,6.447305862541213,6.511745329644728,0.0,7.172424577124845,0.0,0.0,2,1.0,3.0,0.6931471805599453,6.0,0.0,1991.0,1.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2009,112000,200905,130.84,4.585,10.805090951658405,4.6,4.630454000000006,6.254929004608918,0.987151936690994,1.61338314202872,7.1621186600701,4.54944913870799,0.758692131545735,5.58439212946445,0.8950543978968774,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1685,227,82.0,9.205428327615163,7,5,1995,1995,5.673323267171493,6.338594078203183,0.0,6.459904454377535,1203.0,7.102499355774649,7.175489713624222,0.0,7.83241092718792,0.0,0.0,2,1.0,4.0,0.6931471805599453,9.0,1.0,1995.0,3.0,721.0,5.41610040220442,4.74493212836325,0.0,0.0,0.0,0.0,0.0,6,2007,290000,200706,302.56,6.398,10.739998875403943,3.3,3.4081400000000044,4.815776973557759,2.3484529378310297,3.4791289285324,8.10494769399769,2.7744527447196203,2.91135903957681,4.50591684155347,1.0947344268013357,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
